,Gold,SP500
1999-01-25,0.0017031470326360374,-0.00738356210399002
1999-01-26,0.005080767216579093,-0.012462396249456345
1999-01-27,0.014863454041040463,-0.03081056677025311
1999-01-28,-0.02354877000490865,-0.011021815546753345
1999-01-29,-0.026178869116576006,-0.007357768349904578
1999-02-01,-0.008664760537420563,-0.014707738720641862
1999-02-02,-0.001132581376180235,0.07418063727856229
1999-02-03,-0.0025550718258461613,0.02514376667306142
1999-02-04,0.012633298643050355,0.0001482344825450017
1999-02-05,0.021791943961477857,0.001072973571066808
1999-02-08,-2.6286751571238847e-05,-0.05532817855437238
1999-02-09,0.0018081957527100745,0.020971502615433846
1999-02-10,0.016937596820867252,-0.004041531183273343
1999-02-11,0.025873141210571254,0.01262130848520052
1999-02-12,-0.0037557774309043184,-0.017873201030048903
1999-02-15,-0.00886015892462161,-0.04092382565842153
1999-02-16,-0.001635248028634417,0.2065667991521029
1999-02-17,0.01357336671412743,0.003092338048742456
1999-02-18,-0.012818466409550406,-0.05686457834592749
1999-02-19,0.021097532709505252,-0.004081547887952689
1999-02-22,-0.026445238033741034,-0.0397886985936152
1999-02-23,-0.0013249833847331363,-0.0005565867707466785
1999-02-24,0.011252052244065286,-0.013962252625135686
1999-02-25,-0.017607844965303293,-0.004146122105746828
1999-02-26,-0.07625085918221813,0.002684957130667524
1999-03-01,-0.007711779391604707,-0.01566452360041738
1999-03-02,-0.020277544661559812,-0.01250838240802015
1999-03-03,-0.045896401178444304,-0.010010766687309167
1999-03-04,-0.006495540875575916,0.010282401735910303
1999-03-05,-0.05568551826466506,-0.005775615659216674
1999-03-08,0.035597398273039316,0.026149091311418442
1999-03-09,-0.007757059039928856,-0.003999169528105855
1999-03-10,-0.00015650485309845707,0.016112291701081125
1999-03-11,-0.0024339686023288607,0.003259527850642499
1999-03-12,0.0017013579666874299,-0.017063053746862393
1999-03-15,0.00861073050857773,-0.0255601618938565
1999-03-16,-0.01402961444839828,0.017324707211957988
1999-03-17,-0.009616408897062965,0.0036376940686931353
1999-03-18,-0.010029501511630732,0.023233579689877656
1999-03-19,0.02289511984762054,-0.004973616760793473
1999-03-22,-0.0038524007558541134,-0.014843189331629831
1999-03-23,-0.018911349257905895,0.007873613273501799
1999-03-24,0.018931054665431605,-0.007971388436345326
1999-03-25,0.0019787444099092833,-0.016865369329348293
1999-03-26,0.02294002646790085,0.0005361094390546065
1999-03-29,0.019552885865320294,-0.02144418871644675
1999-03-30,-0.022978711413375756,0.013258920265813538
1999-03-31,-0.01311074506809068,-0.01557716037650005
1999-04-01,-0.0041995922989075205,-0.05835535861237208
1999-04-02,-0.024868683560237432,0.0006762104486997947
1999-04-05,-0.0068982811959783265,0.0024683994350264337
1999-04-06,0.002164477843413315,0.07959050133257466
1999-04-07,0.010688493108584819,0.0037739217628106583
1999-04-08,-0.007514704976837213,0.0027723158871148907
1999-04-09,-0.013416066091408795,0.01853741080016318
1999-04-12,-0.011611276171723228,-0.19732135711359264
1999-04-13,-0.0037006198954806584,0.0011553644030065419
1999-04-14,-0.0011638209879202082,0.004706525753263157
1999-04-15,0.001503397496366984,-0.002391516448245602
1999-04-16,0.006046745807631072,0.00443488963874337
1999-04-19,-0.005188448054659915,0.01119842812641556
1999-04-20,-0.015784130671070075,0.010214475743212381
1999-04-21,0.007100550612454866,-0.016533745792001998
1999-04-22,-0.0049135549080952315,0.0023536815458336377
1999-04-23,-0.0034989148443698398,0.004044938840465341
1999-04-26,-0.005152489964071192,-0.004790551268374117
1999-04-27,-0.004187441619642727,0.017891008582842476
1999-04-28,0.007134735329424969,-0.00040758189657122293
1999-04-29,-0.013386817382071661,0.008708793055475677
1999-04-30,-0.0013961548273019307,0.032956107962463885
1999-05-03,-0.00106638263416415,-0.01899909346792034
1999-05-04,0.006147799905489625,0.019925320486212754
1999-05-05,-0.004458853157608807,-0.00862338444142926
1999-05-06,0.008227236984765037,0.00017840018025426204
1999-05-07,0.06560361498145321,-0.0054725752851771505
1999-05-10,0.006778973618755364,-0.018350438037059172
1999-05-11,-0.03723069933391352,-0.004066161033795779
1999-05-12,-0.004154323768270189,-0.01940513038166648
1999-05-13,-0.007022385120179068,0.011915360043049217
1999-05-14,0.01141396744824795,-0.03435894672621437
1999-05-17,0.0024662865157285803,-0.009730510768142634
1999-05-18,-0.006801646861970608,-0.0034579752935094297
1999-05-19,-0.005516436168334705,-0.035473138055172174
1999-05-20,-0.012381915890234003,0.001643852101688447
1999-05-21,0.0019252630714131625,-0.01017616034213145
1999-05-24,0.015126849568797831,0.029438663722197854
1999-05-25,-0.004312001752319284,0.015617915114709032
1999-05-26,-0.008964893935065568,0.0008320230089459117
1999-05-27,0.006938818384245621,0.005899562728659369
1999-05-28,-0.0044484957847590175,0.04469087950666
1999-05-31,0.010690384275679506,-0.007177053262201089
1999-06-01,-0.0002613812576552709,-0.0004349607809647583
1999-06-02,0.008617366457380083,-0.00015483720654167432
1999-06-03,-0.008266311399169076,0.007133958197882946
1999-06-04,-0.003172715810796989,0.013786592263492665
1999-06-07,0.029356757378764635,-0.0062182710217287525
1999-06-08,-0.0014512077463181064,-0.031104477801626153
1999-06-09,0.005811161768662788,0.01823500272235184
1999-06-10,0.009842772809192775,-0.01925621523535097
1999-06-11,0.003255306734727805,0.012955739974088056
1999-06-14,0.004300380151049238,0.00500639665395759
1999-06-15,-0.0006296548102840529,-0.006217516121762575
1999-06-16,-0.001485534197814333,0.03923549180865115
1999-06-17,-0.006219078550121314,-0.003795286532377317
1999-06-18,-0.003272080188020493,0.006122991100773791
1999-06-21,-0.011378229509868061,0.012420968492698404
1999-06-22,-0.0005674106431417459,0.01788721779951655
1999-06-23,0.009764074077411335,-0.0055195397459643445
1999-06-24,-0.007093856461547876,-0.0036277428022732853
1999-06-25,-0.029641694737503558,-0.01683004860431636
1999-06-28,0.013189651505089574,0.008798750332147586
1999-06-29,0.010667075243496214,-0.018837922630508014
1999-06-30,-0.014570512586300708,-0.01406400251894685
1999-07-01,0.00014414371150695503,0.05317114585078957
1999-07-02,0.028883343244361575,-0.019096690125616073
1999-07-05,0.010317613789298631,0.029431749351079176
1999-07-06,-0.02038606069996818,0.0019720133673902652
1999-07-07,0.016597577215946624,0.00804652833090654
1999-07-08,0.0030085475832182457,-0.004736065100192296
1999-07-09,0.004475605985254396,0.0010133147362240556
1999-07-12,-0.0022736831146047405,-0.011421336025673844
1999-07-13,0.0228109071036545,-0.024845215498276983
1999-07-14,0.0200613666646999,0.01627630989400355
1999-07-15,0.004340050875138589,-0.021657942589401263
1999-07-16,-0.006022771270924531,-0.0003498427954547512
1999-07-19,0.00238885624622018,-0.003814456284048927
1999-07-20,-0.012675799134092267,0.00887373276261285
1999-07-21,0.00579489717206888,0.005797720842407718
1999-07-22,0.01834257693419619,0.002393491737797573
1999-07-23,-0.010354297660871052,-0.01200135167763574
1999-07-26,-0.00029567644279822233,0.0009256756898788775
1999-07-27,-0.023380785872677702,-0.0010649753340287156
1999-07-28,-0.009951386444321952,-0.0032575446427460914
1999-07-29,-0.023549774406739072,0.00543366422352999
1999-07-30,0.05333676725810852,0.005885977965325825
1999-08-02,0.025053590807019577,0.0004358531549373147
1999-08-03,-0.0011907306051164744,-0.008628152585689771
1999-08-04,-0.007141771744636252,-0.010793038536909924
1999-08-05,-0.009853992614797009,0.011686169108152851
1999-08-06,0.009066484487316642,-0.028398713207997122
1999-08-09,0.0008228853055676414,0.0066429527610327565
1999-08-10,-0.0030419925605230987,0.011097319614500846
1999-08-11,-0.010278017337106043,-0.006740049107856088
1999-08-12,0.0447015922439729,-0.0016423196023228163
1999-08-13,-0.0023625328181683006,0.057370116480911164
1999-08-16,0.00471833168233071,-0.021708870183355097
1999-08-17,0.0061115776485003,0.05012846659940086
1999-08-18,-0.020172652912094517,-0.0064010881220819835
1999-08-19,-0.005568152676648646,-0.0008164673920243962
1999-08-20,0.0031705565949986425,-0.01510456537366898
1999-08-23,-0.006573923819872556,0.010973276314362913
1999-08-24,0.022705701914886477,-0.02079766448473765
1999-08-25,-0.003311452116645542,0.026080422588938067
1999-08-26,-0.001478016677419486,0.004639530062443445
1999-08-27,-0.004733061638117222,0.01046680584537999
1999-08-30,-0.006871348096801454,0.010585859178448245
1999-08-31,-0.004915586342639547,-0.014262053187301059
1999-09-01,0.000365692591507876,0.0020859678221870934
1999-09-02,-0.028013833915825407,0.00035178616886610543
1999-09-03,0.0017652180201868444,0.009650959423470513
1999-09-06,0.029251332101076558,0.008980143222816763
1999-09-07,0.005361179472083516,0.002819176991133665
1999-09-08,0.013024936458620824,-0.017295546304516875
1999-09-09,0.014498861146595486,0.01306944880633874
1999-09-10,0.014609064870755448,0.015067211150625056
1999-09-13,-0.009118930309524665,0.029928453253866047
1999-09-14,-0.008297033580457521,0.0008962687662455879
1999-09-15,0.0001248413488476535,-0.0014117796860748388
1999-09-16,-0.03705201266897533,0.019117253077298436
1999-09-17,0.07712613966269473,-0.014157495788904927
1999-09-20,-0.012760775622933746,8.123680151593834e-05
1999-09-21,-0.0006664365304138437,0.010291757168080637
1999-09-22,0.012079122520910621,-0.029021331877509545
1999-09-23,0.002051693741611855,-0.01823593044698906
1999-09-24,0.004836018025313902,-0.018652892712521827
1999-09-27,-0.002576655863051034,0.0013898726103327085
1999-09-28,-0.018810668479722962,-0.012747068025224639
1999-09-29,-0.013492029144723541,-0.015992235738516505
1999-09-30,0.0019453189828865058,-0.005618679213118846
1999-10-01,-0.053886971680983616,0.01771662882837051
1999-10-04,0.0088981228562456,0.00015485119268582534
1999-10-05,0.0038486516027173164,0.014476677805525756
1999-10-06,-0.006701575523739121,-0.00733234394665552
1999-10-07,9.555727540265223e-05,0.024207721263435854
1999-10-08,0.002057607796386819,-0.019776534041919164
1999-10-11,-0.00616738925960651,0.004702436816955231
1999-10-12,-0.020942262521880597,-0.018624056883591124
1999-10-13,-0.007688358198437764,0.034777137355529245
1999-10-14,-0.0022014968563330165,0.003940317162342494
1999-10-15,-0.002781596381906657,-0.007030781161791926
1999-10-18,0.020204549227979422,-0.00405893600780655
1999-10-19,0.009068624210075453,0.03794226653577253
1999-10-20,-0.00012450614487642605,-0.005535875330531626
1999-10-21,-0.0002873255136735562,0.01019038665268307
1999-10-22,0.008532757553128217,0.009102747417876329
1999-10-25,-0.00040849529835431097,0.0021479647602103977
1999-10-26,-0.0024642036722813546,-0.009073321337305632
1999-10-27,-0.0031416229474069196,0.008853259471381849
1999-10-28,-0.011876564486500327,0.014319622389664615
1999-10-29,-0.006220905186107501,-0.005510494914126564
1999-11-01,-0.008069179156548143,0.005485792301962935
1999-11-02,0.01660781065198816,0.0017254187698357852
1999-11-03,-0.0013292159035795648,0.00360036218763367
1999-11-04,-0.004067198413124954,0.005529755859248587
1999-11-05,0.005246961308904495,-0.0028032855159884386
1999-11-08,0.017382189206982798,0.008614048841607653
1999-11-09,0.0003163960911448816,-9.495559186236618e-05
1999-11-10,-0.0009941186011047075,-0.008727140582267855
1999-11-11,0.03819294258996862,0.011860768967330427
1999-11-12,-0.0027822084843245887,-0.011259505457470842
1999-11-15,0.023131279586040852,0.01490669502477055
1999-11-16,0.003896816573236465,0.011343095177468043
1999-11-17,-0.005217030463610182,0.00446617576397557
1999-11-18,0.016837091269902862,-0.004911060837144375
1999-11-19,-0.008538217512811424,-0.006174010655848867
1999-11-22,-0.00690293897996099,0.01907102784498809
1999-11-23,-0.0178097586000346,0.00724017154340563
1999-11-24,0.0008233640710008497,0.011771051658477074
1999-11-25,-0.012579006936640647,-0.020688850787336552
1999-11-26,-0.0055603718717135,-0.02541040547463279
1999-11-29,-0.004855018375193474,-0.016822436144426668
1999-11-30,0.005841677012956383,0.019805488082489858
1999-12-01,0.005632269074862164,-0.025698729441219
1999-12-02,-0.004186346617840751,0.01436747046337659
1999-12-03,-0.0168471439085531,-0.012748394958283811
1999-12-06,-0.013472118068129178,-0.00033525529863259377
1999-12-07,0.0012939079088687857,-0.008313133231918011
1999-12-08,0.0031792370041083657,-0.0048417989307227354
1999-12-09,-0.004525288938562631,0.0019305416015678318
1999-12-10,0.0032416646866126066,0.0069355778359467615
1999-12-13,0.04843698212335814,-0.0014107220865936991
1999-12-14,-0.0031053362426445024,0.0036638445818957008
1999-12-15,0.013357843591462816,-0.013410737297434456
1999-12-16,-0.0013599710115702291,-0.016169606753632822
1999-12-17,0.012501447222826145,0.00836934415735854
1999-12-20,-0.013343842183050575,0.011656850259647494
1999-12-21,-0.009597422485637589,0.024402383931803856
1999-12-22,0.014554624910262798,-0.01831247954564719
1999-12-23,-0.019401976954789166,0.02089806527147455
1999-12-24,0.018593509887845385,-0.025829630796736835
1999-12-27,-0.00535657082103534,0.007579802576449009
1999-12-28,-0.0360926368029669,0.0012708787028668578
1999-12-29,0.0004279952817953751,-0.021505825694896633
1999-12-30,0.003101737961954336,-0.013250369703160382
1999-12-31,-0.004109178848973756,0.012498559667539091
2000-01-03,0.014519458016849165,0.01873606756091559
2000-01-04,0.010730998492450392,0.005966083967539279
2000-01-05,-0.004606639275833546,-0.005316631732252471
2000-01-06,0.008400960213526733,-0.027402697037302113
2000-01-07,0.007610157089131603,0.006273077276153239
2000-01-10,-0.014719136161047704,-0.008467349709875978
2000-01-11,-0.02600839233142452,-0.009654898158168654
2000-01-12,0.006312298928313876,0.014185774667305615
2000-01-13,-0.008401365265169339,-0.0038961094160050377
2000-01-14,-0.0022705758388158344,0.01902330219199737
2000-01-17,-0.0020993336496481847,0.009774858528770388
2000-01-18,-0.013169821836121268,-0.004793183768252322
2000-01-19,0.01938112102228894,-0.009417020277980364
2000-01-20,0.005043803437462016,-0.0007883282147529175
2000-01-21,-0.004780285953508486,-0.02236982522989298
2000-01-24,0.008326350480810634,0.006563371982096606
2000-01-25,-0.007040779757576852,0.001074998982265563
2000-01-26,-0.046763138595186736,0.0033292937470598594
2000-01-27,-0.006991093437341087,-0.005658861212239402
2000-01-28,-0.019220712664041368,0.0030193990121483547
2000-01-31,0.0015088831635686538,0.026593764637408004
2000-02-01,0.006721975773205285,0.011370932332507702
2000-02-02,-0.008181763462019837,-0.027735605115273523
2000-02-03,-0.012543302623532034,0.006350664361722237
2000-02-04,-0.005614953294342147,0.004689011222442169
2000-02-07,-0.11290084571473602,-0.03740092839066849
2000-02-08,0.005863464701908821,-0.009898658288873857
2000-02-09,0.0018022987392935213,0.020001624903634562
2000-02-10,-0.009797922434354508,0.03356810283907957
2000-02-11,0.016753798151564393,-0.0031355738730011466
2000-02-14,-0.04827410624795157,0.012944025266591297
2000-02-15,0.005222415486198815,0.0036046453497578924
2000-02-16,-0.02441137833050306,-0.002641037035554412
2000-02-17,-0.004221306440240768,0.03901379462369064
2000-02-18,0.007592465806606944,-0.0007233183919701305
2000-02-21,0.0004538453997688228,0.01031672388977957
2000-02-22,0.013765115134047577,-0.017670565827413796
2000-02-23,-0.010382420996528655,-0.0014125014841626018
2000-02-24,-0.00018747341549588397,0.021960056377329038
2000-02-25,-0.004016947469462824,0.022000273739877525
2000-02-28,0.014469213487650191,0.00918128026395299
2000-02-29,-0.012106499746630596,-7.473003330583628e-05
2000-03-01,-0.013565022669893616,-0.003387395185734638
2000-03-02,0.023183182665651583,-0.01849276321094283
2000-03-03,0.017160448954201,-0.013271692417090846
2000-03-06,-0.035573641077641285,0.012957885218883624
2000-03-07,-0.02216445442449187,-0.039403359882501904
2000-03-08,0.0035888852219000096,-0.029655713443804844
2000-03-09,0.018480721471192736,-0.00648995313460103
2000-03-10,-0.0006486548553440119,-0.01385932943979726
2000-03-13,0.0077212093445100825,-0.007713672793024398
2000-03-14,0.014424548802024885,-0.0037711826577704406
2000-03-15,0.007489809720181647,0.0120158094838561
2000-03-16,-0.020800494469419548,-0.026107082104305995
2000-03-17,-0.021998156733616565,0.004717956113219122
2000-03-20,-0.0036010408723667914,-0.007141143446301417
2000-03-21,-0.008463466736401413,-0.0016940001935932284
2000-03-22,-0.0034754385913523056,0.021207857779671428
2000-03-23,-0.048899875888393146,0.006646975131895235
2000-03-24,-0.010055315378650533,0.02339154359242267
2000-03-27,0.02362775812266774,0.032942082730977484
2000-03-28,-0.015744858824985126,0.0028739036859738855
2000-03-29,-0.006314787289009285,-0.01015338619388911
2000-03-30,0.0006666391180986654,0.002079201457273448
2000-03-31,0.00886330307724408,-0.002940683814725869
2000-04-03,-0.006555292989084113,-0.017137443253303884
2000-04-04,-0.007183517292647367,-0.004845216107344877
2000-04-05,-0.005577322688724397,0.003989482725791067
2000-04-06,-0.005581976988400293,-0.051373795835595266
2000-04-07,-0.05844661684404732,-0.00424208208832327
2000-04-10,0.0009190253886961253,-0.007955210454961222
2000-04-11,0.025538915554123066,0.006385089663813363
2000-04-12,-0.023698551772552274,-0.0390851970984166
2000-04-13,-0.015154521374002597,0.0006127517530508817
2000-04-14,0.014590288870410511,-0.01887269980284688
2000-04-17,0.013121432289392925,-0.020646287173349414
2000-04-18,-0.014882333365676834,-0.006990441759802702
2000-04-19,-0.033152904398051256,-0.01087510161035694
2000-04-20,0.004363317461527177,-0.007277444045970618
2000-04-21,-0.0032688455915183203,-0.01075855590266565
2000-04-24,-0.01275666980900674,0.009124005312253472
2000-04-25,0.007760086977795987,-0.007962177685518997
2000-04-26,0.007799882931796142,0.008845021635024125
2000-04-27,-0.008303460547574297,-0.010842377653105707
2000-04-28,0.006304868532970278,0.009623598458763954
2000-05-01,0.005714305020765978,0.008707665101083522
2000-05-02,0.027529931909908205,0.013813072891426248
2000-05-03,-0.008923023352178695,0.01748514643587889
2000-05-04,-0.004986361193054018,0.009968671650519307
2000-05-05,-0.0017542445006451719,-0.00014991363215507232
2000-05-08,0.018271547497795845,-0.017849104169955346
2000-05-09,-0.01582756339163935,0.011177148631099006
2000-05-10,0.008354880707294668,-0.0024291478314356534
2000-05-11,0.013382992882468364,0.006094740586163057
2000-05-12,-0.005084485729344208,0.01615722058434241
2000-05-15,0.018471309470553542,-0.021108956482929212
2000-05-16,0.0018628376954776637,-0.003267662275706773
2000-05-17,-0.010487066280840188,0.020393557678240054
2000-05-18,0.003919504121808953,-0.04201035655213683
2000-05-19,-0.002430336550466456,-0.021919107920205086
2000-05-22,-0.004578906455374072,-0.025735571559537464
2000-05-23,-0.0038858282377357218,0.002135276122924742
2000-05-24,0.02458459512205916,0.025704587523938876
2000-05-25,-0.0061702521343082375,0.017344421420648997
2000-05-26,-0.005548722769456318,0.002343298237107355
2000-05-29,0.0036588246496168176,0.010789028602984193
2000-05-30,0.014410253905507183,0.010545188440589517
2000-05-31,0.0007055629517007945,0.02175794901661301
2000-06-01,-0.005909852316806525,0.001821319013921196
2000-06-02,0.043525162400925084,0.006679098955053382
2000-06-05,-0.010549488537919195,0.0010100492934781787
2000-06-06,0.0073416254422282706,-0.036621711059499254
2000-06-07,-0.00019156608235624113,-0.0056676646777391445
2000-06-08,0.0016371266836844125,-0.0032350499724067287
2000-06-09,-0.0016514084441267946,0.0017307787644202197
2000-06-12,-0.006807612087001958,-0.010846962312410023
2000-06-13,-0.007436436411076256,-0.0370202986765791
2000-06-14,-0.0031979693020186373,0.002629027820485949
2000-06-15,0.01924657622986757,0.018165118267804644
2000-06-16,0.002353565922128909,-0.0019339531379296397
2000-06-19,-0.008246374750117373,0.013449704445481513
2000-06-20,-0.004838076744647502,0.021922878196109292
2000-06-21,-0.004791520832804371,-0.0030447498255318315
2000-06-22,-0.014798291637191015,-0.010711074890496667
2000-06-23,-0.0044690806263556265,0.010769197570870817
2000-06-26,-0.00504583810692738,-0.034588974025421604
2000-06-27,-0.016128876708276424,0.006637214490922146
2000-06-28,0.004867868358917681,0.008503491768745711
2000-06-29,-0.006846750103410638,-0.006016911293913029
2000-06-30,0.007145554843565152,0.010340464645902707
2000-07-03,0.023237499135096065,0.004240949519128501
2000-07-04,-0.004568709804639643,0.049081237572875046
2000-07-05,0.014684837249779963,0.0014784034955128175
2000-07-06,0.02842580710352816,-0.001997492183176717
2000-07-07,-0.012284955853702107,0.009517284794771128
2000-07-10,-0.0031111761145154993,-0.0010684917944080046
2000-07-11,0.017561185843244186,0.005615065280169065
2000-07-12,-0.013854552004742893,0.012538726586252652
2000-07-13,-0.002676009493365506,0.0009784345570238119
2000-07-14,0.0073171611844254515,0.004081506765130648
2000-07-17,-0.00931671374937733,-0.003765230680219192
2000-07-18,-0.009543310999654754,-0.0054800038916520116
2000-07-19,0.0023957523439698905,0.0030002114415986205
2000-07-20,-0.004074914896490452,-0.017142937863106267
2000-07-21,0.007472514484868269,0.010521988728917471
2000-07-24,-0.006334473931561704,-0.0007536760548470506
2000-07-25,-0.005418099927815687,0.020120799059233543
2000-07-26,0.007921028150511676,0.004333502449683549
2000-07-27,0.004717565207723437,0.005000742982579157
2000-07-28,-0.004730908246923798,0.014278077079084376
2000-07-31,-0.00153127974093642,0.012405246505460038
2000-08-01,0.011503170573460697,0.030419133212320492
2000-08-02,-0.011356972226971448,-0.01697707580965851
2000-08-03,0.02793629808376394,-0.0055686261168725664
2000-08-04,-0.006811051647083703,0.017995606635329786
2000-08-07,0.00403132042661508,0.007914704098477785
2000-08-08,-0.009577044261156922,0.001257080558851523
2000-08-09,-0.003756075845941852,-0.004366741478058192
2000-08-10,-0.0004935080505983843,0.04171433049557007
2000-08-11,0.006718086993318877,-0.020922130813849135
2000-08-14,0.006286986903363375,-0.017005509963818364
2000-08-15,-0.027089501048688708,-0.01162433219964484
2000-08-16,-0.004538132701785499,-0.014875802246158214
2000-08-17,0.018169588248078232,0.0031405823110102083
2000-08-18,0.011668654870646446,0.01117950787047356
2000-08-21,-0.01723883086334829,0.025786472145401553
2000-08-22,-0.03731808430729128,-0.015590017079272132
2000-08-23,0.007326187735331342,0.00845834731760215
2000-08-24,0.0115442088206647,-0.025939840767591146
2000-08-25,-0.01601636324209327,0.010635446877453433
2000-08-28,-0.006124888928260979,0.020180496552183038
2000-08-29,-0.023449694066217153,0.027858163918198866
2000-08-30,0.0030263974967047807,-0.010853497599710812
2000-08-31,0.008527070014406788,0.005600094970877653
2000-09-01,8.06943111874716e-05,-0.0014007017550073534
2000-09-04,0.014910620989383633,-0.0035239299020553947
2000-09-05,-0.01533145674664303,0.003712815910956617
2000-09-06,0.0037471456377800704,-0.003792118626311104
2000-09-07,0.013814780516109935,0.010867612676442718
2000-09-08,0.013401135432195163,0.010642809682755296
2000-09-11,0.010169601974272038,0.03970182986805724
2000-09-12,-0.014728257964787645,-0.023465961384441292
2000-09-13,0.02153240505352688,0.0016261585049024245
2000-09-14,0.00880663455495992,-0.01420690911997055
2000-09-15,0.002220468472033586,0.023366704284090767
2000-09-18,-0.011012991547062551,-0.006649138369145517
2000-09-19,-0.025330810087015498,0.012845431911328411
2000-09-20,-0.008598681657361206,0.012692503758594507
2000-09-21,0.032748159648518835,0.024995929757596812
2000-09-22,0.0021769954552180435,-0.023724030211259794
2000-09-25,0.006671922537088099,-0.022940869699503957
2000-09-26,0.010412332816991221,0.014704012496352947
2000-09-27,-0.0036773229572617124,0.011010620363844193
2000-09-28,0.004888766726816235,-0.02338012811257471
2000-09-29,-0.00048246402219325276,0.01689233416762962
2000-10-02,0.041764670205859104,0.01029823926985256
2000-10-03,0.0006522876225862256,0.043842132826594
2000-10-04,0.011397797610357264,0.010570441578507426
2000-10-05,-0.0013217027857341302,-0.01949199028128596
2000-10-06,-0.020358339297417382,0.009090674455761857
2000-10-09,0.01619235596219127,0.0091986107468593
2000-10-10,0.009408119182135792,-0.0019358659547417988
2000-10-11,-0.0345905731989386,0.013102450126291106
2000-10-12,0.04045886844603833,0.005109069815805773
2000-10-13,0.0004670352630314201,-0.022295648840881723
2000-10-16,-0.014670959712421345,-0.006888493481502299
2000-10-17,0.01278582436350525,-0.009944844145885206
2000-10-18,-0.016422026110729543,0.02101916789774284
2000-10-19,-0.0023560433370976718,0.0019575962358056036
2000-10-20,0.002854273298493315,0.02197681504528867
2000-10-23,0.008447879701566555,-0.002978257398418594
2000-10-24,-0.03293397889214864,0.01958866955870552
2000-10-25,-0.01029327135701307,-0.04390714140321719
2000-10-26,-0.0068548014505011015,-0.004230166261965118
2000-10-27,-0.004935604424082989,-0.01936213177805208
2000-10-30,-0.0037267474645154668,0.005501522589794661
2000-10-31,0.0014136954671169143,-0.0065907601850391006
2000-11-01,-0.013741514035767842,0.01877174905098041
2000-11-02,0.005393860328400839,0.002916035570327158
2000-11-03,0.006219849687054005,0.002299679430596138
2000-11-06,-0.006324883225917228,0.011865254554267662
2000-11-07,-0.003927788014584733,0.01229426372488137
2000-11-08,0.010199444800249188,0.019035712520344545
2000-11-09,-0.01367887139912644,0.016967843448576474
2000-11-10,0.00511990915151537,-0.0031074480895972147
2000-11-13,-0.008343467082473837,0.007749042522867889
2000-11-14,-0.004472461862983718,0.011659071976824855
2000-11-15,-0.0016390171741845292,0.007459625437712341
2000-11-16,0.026756522175941776,0.006320461082937032
2000-11-17,-0.005351597575336187,0.0007542857992395057
2000-11-20,0.0019204664350488617,0.01627004481223884
2000-11-21,-0.008429094927393653,-0.002227414961074515
2000-11-22,-0.018174738410937082,0.009044739733633997
2000-11-23,-0.000581772067029188,0.013961661390662359
2000-11-24,0.011612575430781931,-0.0017195612672895775
2000-11-27,0.025394826168213872,0.0176661424405921
2000-11-28,-0.010872760878828231,-0.05117977001138241
2000-11-29,0.0016016651124087348,-0.01952176943873807
2000-11-30,0.025504677513585174,-0.013612032339812685
2000-12-01,-0.005127878271833506,1.150534016132042e-05
2000-12-04,0.016734169440010764,-0.011150455606316724
2000-12-05,0.0034520431846841453,0.06777750634406994
2000-12-06,0.001627716210994571,0.00027561738392466493
2000-12-07,0.014165537309855614,-0.00802035341452538
2000-12-08,-0.015746385895415813,0.009335507591111555
2000-12-11,-0.014018402923066582,-0.01235679517325369
2000-12-12,0.01244187124528064,-0.006744631556546653
2000-12-13,-0.008719647144906624,0.00011447832341502576
2000-12-14,0.006981002870991355,0.00109368476973263
2000-12-15,-0.03585034275894895,-0.000567090778990275
2000-12-18,0.003679864939352996,-0.01067677081197468
2000-12-19,0.0055568274614155545,-0.025071742397468594
2000-12-20,0.009058589581686717,-0.03226950647839683
2000-12-21,0.03751787533160402,0.0035831141955701097
2000-12-22,-0.009010130689529269,-0.011518973202997673
2000-12-25,-0.010330908657519526,0.00423410579877615
2000-12-26,-0.003418193864645053,0.0026890039994562783
2000-12-27,-0.011178293671313915,0.03466355319634023
2000-12-28,-0.03222269207960175,0.04725371845568397
2000-12-29,-0.015247386502917583,-0.03216356089812739
2001-01-01,0.004837668689762392,0.020158745194806767
2001-01-02,-0.008075508996322246,-0.0036577052128675047
2001-01-03,-0.0007704858118361725,0.0016566205517176984
2001-01-04,0.018454595039307384,-0.0059654709986024885
2001-01-05,0.024124093259370438,-0.02030734064663031
2001-01-08,-0.014926554064927157,0.013449351261167355
2001-01-09,-0.005643608409985325,-0.0025249201286052033
2001-01-10,-0.007780316299186779,0.03747767515474569
2001-01-11,-0.010507613370680364,0.006979669744124765
2001-01-12,-0.005686589636298604,-0.03101787168434636
2001-01-15,-0.005161131012938109,-0.019969117612091285
2001-01-16,-0.013396146890347143,-0.010537167237607125
2001-01-17,-0.012662767840455936,-0.00203718895286415
2001-01-18,-0.003701423989700915,-0.0026454297278666787
2001-01-19,-0.011354712015749273,-0.020886936558281947
2001-01-22,-0.045144909637614514,-0.024309340781342302
2001-01-23,-0.005117160620681591,-0.019421171224460937
2001-01-24,0.0033630662498604215,0.004851359792684769
2001-01-25,-0.01276937115734536,-0.0017167194926168024
2001-01-26,0.024760222010257217,-0.0030125567303802376
2001-01-29,0.016298581735231,0.0051912242953980215
2001-01-30,-0.0003465129502117159,-0.009245102150597054
2001-01-31,-0.00838673401038056,-0.013920216179753916
2001-02-01,0.017508565391094286,-0.004420018737691113
