LoanID,Default,Amount
12035,0,9661.069786644124
12036,0,16481.53373609847
12037,0,20872.766377905824
12038,0,18149.67515415738
12039,0,23350.203746521693
12040,1,17355.98850079472
12041,0,19276.99088791296
12042,0,15606.309027833926
12043,0,26177.099610953854
12044,0,12486.938778293204
12045,0,11838.735952467277
12046,0,13570.752888365972
12047,1,15111.250067057697
12048,0,14758.390238733205
12049,0,2328.957217292562
12050,0,9693.349722486928
12051,0,9420.923127837192
12052,0,18117.089470186613
12053,0,15009.389193677747
12054,0,19738.14602038393
12055,0,21608.932588264375
12056,0,14483.838012459268
12057,1,16682.469609232634
12058,0,17154.579508834304
12059,0,9428.9230113812
12060,0,13844.471081962007
12061,0,14960.08782137036
12062,0,20897.119110792937
12063,1,14765.16598337943
12064,0,14510.719079373828
12065,0,6412.129595428298
12066,0,15090.398352471864
12067,0,10278.359830312085
12068,0,11934.262212059688
12069,0,17182.87064205961
12070,0,12461.404399297942
12071,0,9819.898588209962
12072,0,10509.465491043993
12073,0,17250.20280035332
12074,0,24137.757597964788
12075,0,7815.414841348792
12076,0,11752.959918017801
12077,1,7631.142754007401
12078,0,23173.29192512506
12079,0,14359.982068297752
12080,0,17264.6861759943
12081,0,21400.220270129852
12082,0,9590.860595382892
12083,0,19037.547457918314
12084,0,3701.1228761621587
12085,0,8726.014832645753
12086,0,12154.112374124888
12087,0,13138.505016220923
12088,1,16817.495030725775
12089,0,13510.245264659712
12090,0,18719.51536543809
12091,0,13193.242430070917
12092,0,23633.215422491423
12093,0,14702.970436045705
12094,0,18900.558042415185
12095,0,21314.320016050733
12096,0,14965.175886277973
12097,0,11784.202084219902
12098,0,17016.687590773057
12099,0,20355.020386599303
12100,0,9085.495697110688
12101,0,16779.480510334815
12102,1,13023.09550435766
12103,0,16244.478450934132
12104,0,12297.51592061616
12105,0,12911.412700675646
12106,0,24929.389238778815
12107,0,19910.509676268335
12108,0,12323.800164425385
12109,0,11539.29655545524
12110,0,13801.2945332833
12111,0,11023.60451183875
12112,0,13985.829037911883
12113,0,14773.787368602067
12114,0,15559.333455999502
12115,0,11411.038716284951
12116,0,13837.327388004345
12117,0,13481.70788393897
12118,0,17610.852050306377
12119,1,12214.73030519682
12120,0,8624.016563380364
12121,0,16884.76276115801
12122,0,17338.038455844377
12123,0,10456.19145798367
12124,0,18928.06691612909
12125,0,11745.162752034254
12126,0,19601.28928514252
12127,0,11465.632303058508
12128,0,8464.108751361462
12129,0,25587.076426108215
12130,0,12668.61153363636
12131,0,11953.342514759159
12132,0,9480.750557904317
12133,0,5659.308373498945
12134,0,15766.593490858657
12135,0,16152.06000474849
12136,0,9204.725470988109
12137,0,9902.481967533738
12138,0,13791.191190653179
12139,0,16976.635351559537
12140,0,16253.514494196128
12141,0,12558.623620082582
12142,0,16158.988610894981
12143,0,29240.41774709152
12144,0,16699.851099210442
12145,0,14672.354442628894
12146,0,14341.719171774526
12147,0,8512.336216891828
12148,0,13610.641678788934
12149,0,14123.972723848789
12150,0,17871.996194404048
12151,0,15504.806206327154
12152,0,19179.574290766654
12153,0,16816.033003391167
12154,0,1702.062777412788
12155,0,8289.11975699531
12156,0,10931.964287345032
12157,0,12257.050639317738
12158,0,8327.295607664677
12159,0,23423.83796297948
12160,0,15107.868359183283
12161,0,14555.568062797642
12162,0,19761.876989132677
12163,0,13144.744861081661
12164,0,11103.562732811146
12165,0,14407.488027193234
12166,0,19003.444833524492
12167,0,19378.600114676985
12168,0,22820.858027787803
12169,0,21033.812395615645
12170,0,11969.443435672616
12171,1,9573.099895673753
12172,0,20219.721681450003
12173,0,9003.333721177823
12174,0,20125.291724301456
12175,0,14928.10602144324
12176,0,14053.879622766235
12177,0,20733.45023245457
12178,0,15059.161598372164
12179,0,22061.79677865205
12180,0,11114.451127630928
12181,0,14540.531660323346
12182,0,21560.106679936314
12183,0,23234.712928350127
12184,0,7149.956166256949
12185,0,6930.791723976942
12186,0,9350.929662699215
12187,0,5857.7920091312135
12188,0,13989.802483492635
12189,0,6318.019230873175
12190,0,26616.330438362686
12191,0,22632.47865770328
12192,0,13986.094309537018
12193,0,19744.992357700132
12194,0,15831.533806219153
12195,0,14263.182811249764
12196,0,17112.459269048417
12197,0,6848.100976928691
12198,0,9643.97071743089
12199,0,20325.682182545734
12200,0,12891.496143105953
12201,0,15825.677148066332
12202,0,14076.808352045155
12203,1,12006.118188609898
12204,0,14671.142971303041
12205,0,17885.377833522347
12206,0,13414.176538974156
12207,0,12564.677280092468
12208,0,13919.059020996528
12209,0,19750.715854280643
12210,0,13937.70776925111
12211,0,10865.59511741576
12212,0,10285.659803025144
12213,0,12768.541700188209
12214,1,18088.65483114067
12215,0,17592.71672428098
12216,1,20022.915832862698
12217,0,9491.472060574857
12218,0,13498.851247516064
12219,1,15127.823050340907
12220,0,24894.546283780226
12221,0,16147.578757863299
12222,0,11495.29318932148
12223,0,14779.03131920125
12224,0,4323.974349940909
12225,0,20362.780006952893
12226,0,20182.296127130954
12227,0,17415.169548793587
12228,0,15158.693216910951
12229,0,13298.531954655646
12230,0,23709.237025884715
12231,0,17336.386802872472
12232,0,12852.770814267826
12233,0,18512.859454678994
12234,0,27556.529570050137
12235,0,19903.78514453437
12236,0,15253.24034051224
12237,0,17690.61461799683
12238,0,12721.806376691726
12239,0,22752.86540384231
12240,0,-160.63693465648794
12241,0,4715.285041179064
12242,0,20241.28223229527
12243,0,19584.664876262475
12244,0,17489.87450692817
12245,1,16091.903395320141
12246,0,22209.79270016624
12247,0,21864.99556512307
12248,0,15718.230225482726
12249,0,7801.5439055267825
12250,0,3704.468119627478
12251,0,17698.28224041163
12252,0,19778.33847865479
12253,0,19447.79475153015
12254,0,17969.8572798949
12255,0,15495.231232838134
12256,0,23213.104401791577
12257,0,15699.918090317307
12258,0,21968.01725842459
12259,0,15105.934266098207
12260,0,17058.618876573473
12261,0,11866.91279045806
12262,0,17849.784521865527
12263,0,16689.672465060892
12264,0,10766.16450779593
12265,0,19588.78669759286
12266,0,21495.84171907165
12267,0,11315.49585400896
12268,0,12416.226896576438
12269,0,15179.71330747284
12270,0,11664.973972665033
12271,0,11822.959988714152
12272,0,20143.516846316452
12273,1,15509.431838668022
12274,0,9231.87966864847
12275,0,15677.830589483438
12276,0,21945.343706611086
12277,1,20903.5934345281
12278,0,20080.281134522513
12279,0,16285.167624671989
12280,0,13971.524406173912
12281,0,12690.752620182164
12282,0,17515.60406926969
12283,0,15425.896180756574
12284,0,25109.290815705885
12285,0,16739.890487622604
12286,0,14450.410923117171
12287,1,13173.199483952467
12288,0,21257.60846819307
12289,0,20898.37402229637
12290,0,2477.5665266508113
12291,1,21654.71992617494
12292,0,14742.913090784567
12293,0,10608.07672538781
12294,1,14299.866612888323
12295,0,9331.801074323117
12296,0,9028.985771268428
12297,0,19418.759589726906
12298,0,7869.472291525812
12299,0,22925.21514706404
12300,0,15608.154976442458
12301,0,12982.218381595461
12302,0,13093.057395576134
12303,0,18652.96977015149
12304,0,11744.256670786272
12305,0,11206.832719274616
12306,0,19345.80034498708
12307,0,13985.545307945486
12308,1,21739.652451555845
12309,0,-234.55221897541196
12310,0,18025.30658163408
12311,0,14269.071245842084
12312,0,13253.684236301106
12313,0,13552.749795748943
12314,0,9346.851298081156
12315,0,15759.257627997773
12316,0,25641.68366955941
12317,0,14441.386426058474
12318,0,15930.741901315903
12319,0,11861.50217867407
12320,0,17489.842892007277
12321,0,10111.673531372719
12322,0,9628.488765852368
12323,0,17340.251667022494
12324,0,25367.642368117093
12325,0,17373.393602737222
12326,0,17851.265752908304
12327,1,16512.87077840086
12328,0,15934.095190740522
12329,0,22387.68131127274
12330,1,10895.396104475953
12331,1,28388.744331966227
12332,0,7851.575310580385
12333,0,5096.397787306532
12334,0,15654.038067193222
12335,1,3499.1134927703606
12336,0,10844.009516145721
12337,0,9475.103474203828
12338,0,18312.63958831602
12339,1,21330.163181691518
12340,0,8533.082675664115
12341,0,19782.971058191906
12342,0,6577.543960137893
12343,0,12794.265697793886
12344,0,18180.70910823279
12345,0,21539.598486477957
12346,0,12759.891122137184
12347,1,19396.480300910345
12348,0,24001.509871802846
12349,0,20145.34796654663
12350,0,21805.505510224222
12351,0,14803.089600180085
12352,0,16936.31340158432
12353,0,12732.304827313612
12354,0,10274.503024205773
12355,0,17787.196924104264
12356,0,7938.0223604795
12357,0,19907.594013356927
12358,0,25308.173934187187
12359,0,17233.534839404416
12360,0,16523.101042264057
12361,0,10566.908855889003
12362,0,17698.00269718849
12363,1,12429.088794041236
12364,0,11712.636604847372
12365,0,13976.536456297217
12366,0,17054.068103336936
12367,1,20881.685074578832
12368,0,20366.091221161358
12369,1,19640.802620491526
12370,0,5731.835688106885
12371,0,21472.826342939607
12372,0,2047.6403484286548
12373,0,13946.47583528415
12374,0,13154.246799202976
12375,0,23118.904057069263
12376,0,16268.07347644175
12377,0,16553.324942997402
12378,0,21902.496032870757
12379,0,16554.441333880986
12380,0,26782.111923533594
12381,0,12020.53720511467
12382,0,25424.49475222358
12383,0,19285.943557075658
12384,0,5004.878333481065
12385,0,13975.74026695917
12386,0,24865.488973237676
12387,0,8649.146613760566
12388,0,9046.766846413946
12389,0,13595.94506926926
12390,0,15505.90134968543
12391,0,10009.353617562392
12392,0,17882.137358468666
12393,0,15898.315201473606
12394,0,4088.9687329623885
12395,0,24512.830400818202
12396,0,3870.912783689866
12397,0,11404.662789030377
12398,0,15231.3154343013
12399,0,12210.398148068363
12400,0,21883.10396817341
12401,0,18393.914038578023
12402,0,19194.708200816956
12403,0,14524.386956883121
12404,0,17002.46894364288
12405,1,20361.84737961219
12406,0,15224.09524530428
12407,0,7225.421131851053
12408,0,18826.100745938355
12409,0,14419.42117601316
12410,0,23296.162211622912
12411,0,13792.297002382584
12412,0,21610.81328701898
12413,0,23191.978628189874
12414,0,23145.48974639996
12415,0,18498.40466688911
12416,0,10762.342538441157
12417,0,10045.179718257898
12418,0,15588.933795665935
12419,0,20233.34236819995
12420,0,17900.92680204731
12421,0,15796.181188494626
12422,1,15873.317189575118
12423,0,8133.352967297445
12424,0,12252.103667756459
12425,0,11921.481321749532
12426,1,27097.33984954679
12427,0,15503.787504217707
12428,0,13494.362009948365
12429,0,17576.997407815612
12430,0,15683.541485477292
12431,0,16979.541189610325
12432,0,7013.501989578675
12433,0,13606.373654653727
12434,0,11108.238114407075
12435,0,25676.452793619894
12436,0,12682.863494628686
12437,0,11264.015595004208
12438,0,20557.502637821886
12439,0,14158.05157031889
12440,0,15446.401324286193
12441,0,6621.352806201272
12442,1,11687.546371171276
12443,0,17846.354429522205
12444,0,17049.00149829909
12445,0,12395.455462216087
12446,0,5916.087839592679
12447,0,18133.802729903106
12448,0,16557.132713751416
12449,0,10664.166247721903
12450,0,17916.790832297444
12451,0,9534.560624107644
12452,0,15943.658254146805
12453,0,6076.449558889084
12454,0,19651.989864713152
12455,0,17089.14803735708
12456,0,18062.323178039114
12457,0,15554.439889452406
12458,0,16421.90210306159
12459,0,17024.8684427974
12460,0,9567.044937626546
12461,0,17828.469311243138
12462,0,9615.235466315531
12463,0,25311.546122761123
12464,0,16529.951352600536
12465,0,21269.49355888532
12466,0,10676.707997085576
12467,0,16834.677822014735
12468,0,12938.996732406566
12469,0,16278.668794189374
12470,0,15774.998594109456
12471,0,15782.176904649225
12472,0,6529.208362814425
12473,0,17120.623774099247
12474,0,12640.814108898547
12475,0,14279.156541381151
12476,0,21277.332680011
12477,0,10738.507018706727
12478,0,14321.228227508838
12479,0,21078.431523135532
12480,0,6921.688863087653
12481,0,16444.934687464145
12482,0,19780.21444124089
12483,0,23177.365780036554
12484,0,11674.669970730803
12485,0,14787.062075392374
12486,0,24918.482649926293
12487,0,9723.831043527141
12488,0,14777.924600590166
12489,0,25349.32423746478
12490,0,14414.344614281745
12491,0,10372.799245632028
12492,0,14922.873554838872
12493,0,19331.912666210475
12494,0,8580.84018779363
12495,0,12452.737941022719
12496,0,21168.23370447648
12497,0,21493.680306820817
12498,1,20444.82399676937
12499,0,3307.8762716883994
12500,0,6858.044735749967
12501,1,15680.245173858068
12502,0,22963.063884871855
12503,0,24085.331971493135
12504,0,12271.50766849651
12505,0,4593.64130051814
12506,0,16039.044054823446
12507,0,19932.315969517906
12508,0,18962.687172613936
12509,0,14174.535715444377
12510,0,20306.47821615937
12511,0,21709.537924410102
12512,0,15435.373761381952
12513,0,20326.47053852518
12514,0,16189.620953773901
12515,0,2554.539076956362
12516,1,9657.616181516667
12517,0,11158.030280266568
12518,0,13193.442030668179
12519,0,15633.720375764495
12520,0,17342.548195496976
12521,0,10398.431557932006
12522,0,13528.87942424291
12523,1,15663.431440134393
12524,0,12797.238352774279
12525,0,12153.848688360373
12526,0,19823.686164910847
12527,0,23370.378917585724
12528,0,18342.321630513514
12529,0,8026.497303198219
12530,0,11537.127945340808
12531,0,4135.5913013901045
12532,0,11310.697068373125
12533,0,18845.30610574935
12534,0,19446.000795970933
12535,0,14987.601487894553
12536,0,6102.208514728121
12537,0,18770.4246747781
12538,0,17818.14225060877
12539,0,8375.023750826302
12540,0,18532.303307772447
12541,0,14137.601102208806
12542,0,8713.598370365875
12543,0,12428.411265442368
12544,0,14090.345779728434
12545,0,15681.299928082497
12546,0,9490.790080414794
12547,0,13568.128702031208
12548,0,12319.217859870772
12549,0,16627.74341897686
12550,0,20582.06032868928
12551,0,15298.027048737335
12552,0,9234.908139687963
12553,0,23435.27638322331
12554,0,17702.656776733427
12555,0,19368.059159304798
12556,0,19088.92589567186
12557,0,6893.001112706151
12558,0,14525.261954784688
12559,0,10239.273159449884
12560,0,12626.468825896425
12561,0,16462.853729827457
12562,1,21586.39227108723
12563,1,13127.975888418197
12564,0,15786.146892931913
12565,0,10976.5966545773
12566,0,19556.66662077179
12567,0,17047.84236494226
12568,0,7735.924148580214
12569,0,20428.14430191661
12570,0,19683.84831091813
12571,0,22937.610392101764
12572,0,17442.498695979204
12573,1,20898.515024839813
12574,0,23572.34348417215
12575,0,13832.398991813667
12576,0,19559.730902381823
12577,0,10119.739183540696
12578,0,12037.128798209967
12579,0,9700.540079550117
12580,0,28896.52630309685
12581,0,14001.794116339272
12582,0,19030.37165195503
12583,0,10575.75016994483
12584,0,13344.823423083764
12585,0,24870.98150695023
12586,1,19221.887843782253
12587,0,7139.306343528845
12588,0,18101.056205345147
12589,0,11988.850543419372
12590,0,6304.0320798675
12591,0,15621.935526691237
12592,0,26918.33502886787
12593,0,17203.83767950876
12594,0,19587.882802492582
12595,0,12766.414872937317
12596,0,13571.40733444022
12597,1,19789.536235655636
12598,0,13139.900692895368
12599,0,13563.879089761662
12600,0,9351.774082967513
12601,0,10500.148679092601
12602,0,12298.513703985427
12603,1,12647.829077956985
12604,1,15097.201343570712
12605,0,19015.59969455054
12606,0,14585.16698022718
12607,0,13280.716364884911
12608,0,15925.187810087815
12609,0,16816.33716852938
12610,0,14791.90156959913
12611,0,10631.706287923942
12612,0,15608.674241910627
12613,0,10388.291509122784
12614,0,14413.179411420688
12615,0,12365.701507758631
12616,0,7137.545881799834
12617,0,16755.51562843026
12618,0,10699.472144633479
12619,0,8956.933752686538
12620,0,14325.543174436576
12621,1,14401.385125547207
12622,0,11252.930754850997
12623,0,20624.246370082583
12624,0,18014.274138458943
12625,0,21973.31661388538
12626,0,22594.452393767155
12627,0,17215.127594433725
12628,0,14763.847602781841
12629,0,19206.040736489216
12630,0,16486.853330743925
12631,0,19371.415798727794
12632,0,15637.578450679986
12633,0,20092.112499588326
12634,0,24182.797220169232
12635,1,17083.515959370958
12636,0,9734.338458409973
12637,0,21184.37038814839
12638,0,19134.72515257263
12639,0,13654.371390855376
12640,0,11416.305457604802
12641,0,6778.469143266355
12642,0,16012.462365876725
12643,0,17029.225185364096
12644,1,18135.047413378896
12645,0,22942.57856301016
12646,0,15074.890529720344
12647,0,6190.048889189762
12648,0,10311.588417837285
12649,0,17211.707359105487
12650,0,14047.305296070333
12651,1,14832.20155960203
12652,0,13577.052993229016
12653,0,21007.190120381205
12654,0,22890.166674725035
12655,0,15609.958762682802
12656,0,19738.249793929775
12657,0,15170.644635367027
12658,0,15148.018481216872
12659,0,14521.557401179069
12660,0,5443.973962784248
12661,0,7592.938672712725
12662,0,14664.636701037894
12663,0,18420.900569203575
12664,0,15954.559495018359
12665,0,11406.92020099623
12666,0,18646.77512570736
12667,0,13528.669928216968
12668,0,15593.466040164856
12669,0,15345.914184211759
12670,0,30244.26004670919
12671,0,10112.742800108459
12672,0,21726.772602944453
12673,0,7090.63449215512
12674,0,19560.891528818367
12675,0,21254.353883055934
12676,0,9799.321273044889
12677,1,18818.072354333217
12678,1,18500.408986938466
12679,0,11837.534658953064
12680,0,16082.730090463067
12681,0,13713.235334552353
12682,0,6377.42023199848
12683,0,3711.204717685019
12684,1,12920.171620644714
12685,0,17963.488381786177
12686,0,13051.772471203374
12687,0,15194.057242136829
12688,0,9418.892979075285
12689,0,24851.798606458273
12690,0,992.6836258768853
12691,0,25676.763589594742
12692,0,10619.742724971613
12693,0,19405.441989959312
12694,0,19949.132630190157
12695,0,20670.918412163068
12696,0,19793.805785992947
12697,0,13153.142967877673
12698,0,11736.059994901854
12699,0,18683.44446754809
12700,0,20232.843581473
12701,0,2161.9219493256896
12702,0,24299.187655254667
12703,0,18975.37793225243
12704,0,20709.056697592994
12705,0,19765.307222087635
12706,0,12941.335556835773
12707,0,11858.562816486545
12708,0,18238.30603052624
12709,0,18780.157425361307
12710,0,14062.034908656762
12711,0,17025.344500318817
12712,0,12369.026148710607
12713,0,15250.400715091544
12714,0,11211.602236942095
12715,0,12295.593292316275
12716,0,8229.652625652441
12717,0,9658.673005016493
12718,1,17829.845787453767
12719,0,18127.69565834159
12720,0,10240.30336098795
12721,0,12773.213993710451
12722,1,15106.022892124494
12723,0,15812.9409732403
12724,0,15520.905287334861
12725,0,6589.480317006248
12726,0,10561.864447224285
12727,0,21239.186048567368
12728,0,9723.783165368073
12729,0,7385.098932308977
12730,0,22020.864997943092
12731,0,9199.526286696127
12732,0,12724.517282580106
12733,0,10236.009113950702
12734,0,22554.224743888935
12735,0,18882.1520134284
12736,0,15412.259810828638
12737,0,15010.901864126585
12738,0,21020.329763594353
12739,0,20565.36726886144
12740,0,14626.177638239984
12741,0,9495.142433277668
12742,0,15033.597097692122
12743,0,19480.40811031768
12744,0,17081.484514514705
12745,0,13645.354950250485
12746,0,7901.247970552436
12747,0,24266.599233618374
12748,0,18993.858844956747
12749,0,15326.941947042891
12750,1,18401.223625248997
12751,0,10325.062174180228
12752,0,21956.11920911148
12753,0,15410.82138812737
12754,0,19616.42494672864
12755,0,17360.21081971921
12756,0,19113.065304274958
12757,0,15427.770714870428
12758,0,15352.215651653984
12759,0,12778.533382376221
12760,0,8498.513976925777
12761,0,15953.859461726057
12762,0,23200.334444580374
12763,0,13934.312324379367
12764,0,17954.551968817832
12765,0,8267.591352289597
12766,0,16081.444344771662
12767,0,11674.333587035162
12768,0,19943.871275298745
12769,0,10723.162934913385
12770,0,17820.891274295944
12771,0,13962.250255369256
12772,0,2767.406066482592
12773,1,15459.365598880653
12774,0,12845.381923802077
12775,0,16006.023534451737
12776,1,10513.020882003633
12777,0,14712.18439109686
12778,0,12227.244157051564
12779,0,19797.17676920123
12780,0,20000.979640234844
12781,0,5581.4744609220015
12782,0,14782.121854941759
12783,0,16609.701294648487
12784,0,9938.175517420676
12785,0,14610.311904075792
12786,0,23596.5525749275
12787,0,17082.090886953556
12788,0,8660.927808975106
12789,0,17120.459553558147
12790,0,10843.982723030405
12791,0,16031.30152264059
12792,0,17315.689224192483
12793,0,10937.923662125497
12794,0,19270.532679288495
12795,0,18996.262192786337
12796,1,21695.530988494513
12797,0,15787.595655881585
12798,0,19740.01156500722
12799,0,22908.143514469506
12800,0,11031.81881948151
12801,0,14772.973653764138
12802,0,25701.15101524171
12803,0,23236.06732919691
12804,1,11738.364043001104
12805,1,17619.557117314933
12806,1,19818.893607517497
12807,0,12536.389642385471
12808,0,15347.738040685254
12809,0,10866.148332809418
12810,0,12680.343353246262
12811,0,13817.638794293729
12812,1,22179.902246723206
12813,0,11980.733523346782
12814,0,14032.274123207548
12815,0,19310.061098547456
12816,0,8945.293063078905
12817,0,16872.848225015332
12818,0,16807.62913715655
12819,0,12421.494294144219
12820,0,15864.835252031675
12821,0,20521.998076419473
12822,0,9353.634539919341
12823,0,1731.2731275659971
12824,0,16450.335520295514
12825,0,13610.207244809071
12826,0,13859.365116587313
12827,0,19071.066687604918
12828,1,15851.853371577912
12829,0,9719.280245951806
12830,0,17304.22476758967
12831,0,22954.34894723233
12832,0,18770.279297540445
12833,0,24807.268342826377
12834,0,17471.323098924862
12835,0,17937.563648219304
12836,0,11240.229637350521
12837,0,12744.688409364036
12838,0,11647.56039806982
12839,0,16789.00433605255
12840,0,19508.385463254464
12841,0,14220.908416743961
12842,0,11234.821050433624
12843,0,13391.525825561594
12844,0,23860.25990589551
12845,0,9854.958967530196
12846,0,16428.377764148398
12847,0,15663.69534930509
12848,0,23259.543562814724
12849,0,22216.81096245556
12850,0,13820.47658467065
12851,0,14794.365680742805
12852,0,23388.21862187521
12853,0,19765.317243184345
12854,0,13805.944650421472
12855,0,18811.142305596783
12856,0,25816.65253140241
12857,0,15107.266809431478
12858,0,23591.88690984671
12859,0,14982.834923517343
12860,0,8067.202414059346
12861,0,16910.56988731562
12862,0,15189.781449412078
12863,0,13379.16455057673
12864,0,22292.533811570494
12865,0,23004.723072870853
12866,0,1184.6898488439347
12867,0,12002.615112282288
12868,0,11940.82824317251
12869,0,15571.74459393795
12870,0,17808.065088579744
12871,0,4741.059211496386
12872,0,19347.718953301945
12873,0,19044.293927736104
12874,0,5845.345523952261
12875,0,18258.717409100016
12876,0,15602.340474453
12877,0,16282.19436283466
12878,0,22009.054517643726
12879,0,25336.61647754698
12880,0,23898.73489058083
12881,0,10496.02277334392
12882,0,16827.42646560708
12883,0,26225.617417756173
12884,0,14239.149659308821
12885,0,14937.528842049636
12886,0,9666.012589800303
12887,0,14868.30017309086
12888,0,12988.867468484897
12889,0,9538.827180276097
12890,1,19205.11334037122
12891,0,17491.682590481396
12892,0,15448.459893824698
12893,0,13068.121863444561
12894,0,16027.73245256379
12895,0,13495.770726817429
12896,1,16749.357068080993
12897,0,8707.063751500627
12898,0,17275.60071217218
12899,0,8773.000759752576
12900,0,10973.154385851134
12901,0,7734.209764009597
12902,0,22427.6730837364
12903,0,11169.62565498806
12904,0,20124.9037259594
12905,0,18762.260822750606
12906,0,19167.726248734078
12907,0,15858.00004844879
12908,0,18262.920645377406
12909,0,4323.242928330699
12910,1,12644.320074354819
12911,0,12511.637335140626
12912,1,22761.742866502682
12913,1,18725.18378000734
12914,0,18319.237961686405
12915,0,15406.111457146206
12916,0,10369.114131979499
12917,0,12414.356578701816
12918,0,16909.888298829257
12919,0,14715.35640979905
12920,0,10624.615737589193
12921,0,15898.980327668787
12922,1,19375.190654599897
12923,0,12986.181981801388
12924,0,20472.207212703917
12925,0,16808.92669366688
12926,0,15306.989661163856
12927,0,10088.782880549443
12928,0,9919.614353013436
12929,1,19263.808915927977
12930,0,15055.154057695807
12931,0,23969.237808887054
12932,1,15604.583837811791
12933,1,23264.919523098615
12934,0,9834.194016872416
12935,1,21677.190460929738
12936,0,13775.52149669872
12937,0,19874.827590690453
12938,0,11976.665492627568
12939,0,19791.159582571046
12940,0,908.7641067600052
12941,0,11129.236473318797
12942,0,18599.32259861983
12943,0,20115.626795544536
12944,0,16474.54302902794
12945,0,26733.849602418828
12946,0,13492.178623912681
12947,1,12324.009268151342
12948,0,15255.344878393054
12949,0,13759.974852610168
12950,0,22416.843432208065
12951,0,19702.786384799918
12952,0,14823.651299416551
12953,0,10488.578802915259
12954,0,21680.397241894127
12955,0,18686.466090392474
12956,0,12110.907417012833
12957,0,7176.191646543324
12958,0,20392.99949935948
12959,0,15162.395566455898
12960,0,19845.606578571824
12961,1,16864.233935035973
12962,1,15676.92339626813
12963,0,7112.414727570835
12964,0,9659.521473822584
12965,0,18594.558652741594
12966,0,17362.645070356128
12967,0,9950.212353426145
12968,0,17388.891680772285
12969,0,9903.763841308988
12970,0,12948.309376650383
12971,1,7163.961867512735
12972,0,4546.303217097449
12973,0,19994.937567017194
12974,0,17068.551096515508
12975,0,13892.264077022437
12976,0,15310.23880991744
12977,0,14115.280662351306
12978,0,9470.198373315556
12979,0,9904.884337729898
12980,0,8717.493782942696
12981,1,13497.999274632944
12982,0,10027.379453618429
12983,0,19498.325019907174
12984,0,24580.089834498674
12985,0,24581.96792966951
12986,0,19598.832397617178
12987,0,11126.253246674747
12988,0,13672.60628066115
12989,0,14139.721393616826
12990,0,21018.117714729386
12991,0,14473.799300584331
12992,0,16976.000764157492
12993,1,19120.878746863626
12994,0,12375.298053205155
12995,1,16397.221969393195
12996,0,16902.40547546398
12997,0,18069.514038928737
12998,0,8256.753831909413
12999,0,20864.04817585022
13000,0,16790.49580589664
13001,0,14126.82215728677
13002,0,11455.951200866912
13003,0,16190.10128495633
13004,0,20257.27059865831
13005,0,14423.869773281542
13006,0,24353.511689784267
13007,0,10487.901584219097
13008,0,13875.839119929426
13009,0,15805.911383997667
13010,0,17234.284478488367
13011,0,20527.94120840665
13012,0,18722.7532812541
13013,0,17969.709959517342
13014,0,9979.535680479385
13015,0,10302.69207872701
13016,0,12792.771895938198
13017,0,14061.4468695882
13018,0,24828.99614434821
13019,0,14937.448014229758
13020,0,18235.849325316227
13021,0,7995.191774214883
13022,0,17444.21332880972
13023,0,8199.75789104031
13024,1,2129.741431814715
13025,0,17591.618725664008
13026,0,14339.777652787394
13027,0,13972.214736592874
13028,1,24256.216524270523
13029,0,20062.84984081024
13030,0,21433.856089592362
13031,0,18740.59486961593
13032,0,20910.22516980089
13033,0,13304.774626112307
13034,0,14288.823205611056
13035,0,12479.984925658535
13036,0,7672.985172859552
13037,0,20532.410553909547
13038,0,10806.624719420923
13039,0,17929.9934949611
13040,0,13253.553691881532
13041,0,20148.73082971693
13042,0,12736.851212576381
13043,0,17019.389961195582
13044,0,14977.73398299845
13045,0,20452.95727697904
13046,0,16816.861119895042
13047,0,12261.50880324395
13048,0,18626.75086411606
13049,0,17716.46039318938
13050,1,17542.5835241063
13051,0,11164.351797636837
13052,0,13519.57804124906
13053,0,16656.34033795927
13054,0,17121.9161678497
13055,0,16001.899992436935
13056,0,20514.706525110665
13057,0,14504.373559837546
13058,0,19735.3511605968
13059,0,18627.113459603337
13060,1,10174.977835101112
13061,0,19327.48121409738
13062,1,8646.032683660462
13063,0,21274.679001724602
13064,0,9313.260691087962
13065,0,24312.954168011973
13066,1,14073.058094254851
13067,0,14335.103441897265
13068,0,12889.036007829463
13069,0,5734.363547689256
13070,0,5556.419005260839
13071,0,19197.35820620731
13072,0,19655.373201095532
13073,0,16086.100049038812
13074,0,13935.474482906153
13075,0,12557.430798019186
13076,0,16190.86331540356
13077,0,18991.033176096724
13078,0,13059.998800525802
13079,0,12420.972032442249
13080,0,25179.141056946108
13081,0,14972.175793266853
13082,0,17016.63902210116
13083,0,27298.373377499785
13084,0,9714.761602727785
13085,0,24458.180586905743
13086,0,19703.6268946487
13087,0,18598.40544119179
13088,0,23261.69241982187
13089,0,11575.972569666563
13090,0,19383.9495874532
13091,0,19540.474548126258
13092,0,17632.020498477847
13093,0,17737.60993640238
13094,0,11017.79487756796
13095,0,20367.80278098216
13096,0,17753.354150608302
13097,1,16548.276527975788
13098,0,15972.279291461597
13099,0,25324.10009604963
13100,0,9815.901189180398
13101,0,9321.68275238866
13102,0,21177.432929970444
13103,0,12585.320364400593
13104,0,19568.580188122665
13105,0,12779.491674320889
13106,0,13185.438918214732
13107,0,12878.961201631788
13108,0,10464.094238146547
13109,0,16276.343421130394
